GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.val,ValImportServiceImpl,34,0,2,0,12,0,4,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.val,ValImportServiceAutoLoadAtStartup,7,0,0,0,4,0,2,0,2,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common.jms,JmsSenderImpl,12,0,0,0,3,0,2,0,2,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common.jms,ProducerMessageFactory,11,0,0,0,4,0,2,0,2,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workers.data,WorldbankUpdateServiceImpl,27,0,8,0,11,0,8,0,4,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankIndicatorWorkGeneratorImpl,45,0,4,0,15,0,5,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankCountryWorkGeneratorImpl,52,0,8,0,14,0,7,0,3,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,WorldBankDataWorkGeneratorImpl,111,0,12,0,23,0,10,0,4,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator,AbstractWorldBankDataSourcesWorkGenerator,20,0,2,0,6,0,5,0,4,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.riksdagen.workers.data,RiksdagenUpdateServiceImpl,68,0,12,0,20,0,13,0,7,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.worldbank.workgenerator.data,WorldbankImportServiceImpl,86,0,8,0,20,0,10,0,6,0
service.impl/service.component.agent.impl,com.hack23.cia.service.component.agent.impl.common,AbstractAgentWorkConsumerImpl,3,0,0,0,1,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl.util,LoadHelper,137,0,26,0,35,0,19,0,6,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DataDAOImpl,91,0,4,0,17,0,4,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,SearchIndexerImpl,23,0,2,0,7,0,4,0,3,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ApplicationConfigurationDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,PersonDataDAOImpl,25,0,0,0,6,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,LegacyNamingStrategy,35,0,4,0,10,0,9,0,7,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,UserDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,AgencyDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,IndicatorElementDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,CountryElementDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,AbstractGenericDAOImpl,474,0,16,0,97,0,33,0,25,0
